entropy_min,entropy_max,std_min,std_max,AUC
3.0,5.1,33.333333333333336,79.11111111111111,0.5184523809523809
3.0,5.1,33.333333333333336,84.55555555555556,0.5184523809523809
3.0,5.1,33.333333333333336,90.0,0.5184523809523809
3.0,5.1,36.66666666666667,41.0,0.5184523809523809
3.0,5.1,36.66666666666667,46.44444444444444,0.5184523809523809
3.0,5.1,36.66666666666667,51.888888888888886,0.5184523809523809
3.0,5.1,36.66666666666667,57.333333333333336,0.5184523809523809
3.0,5.1,36.66666666666667,62.77777777777778,0.5184523809523809
3.0,5.1,36.66666666666667,68.22222222222223,0.5184523809523809
3.0,5.1,36.66666666666667,73.66666666666667,0.5184523809523809
3.0,5.1,36.66666666666667,79.11111111111111,0.5184523809523809
3.0,5.1,36.66666666666667,84.55555555555556,0.5184523809523809
3.0,5.1,36.66666666666667,90.0,0.5184523809523809
3.0,5.1,40.0,41.0,0.5184523809523809
3.0,5.1,40.0,46.44444444444444,0.5184523809523809
3.0,5.1,40.0,51.888888888888886,0.5184523809523809
3.0,5.1,40.0,57.333333333333336,0.5184523809523809
3.0,5.1,40.0,62.77777777777778,0.5184523809523809
3.0,5.1,40.0,68.22222222222223,0.5184523809523809
3.0,5.1,40.0,73.66666666666667,0.5184523809523809
3.0,5.1,40.0,79.11111111111111,0.5184523809523809
3.0,5.1,40.0,84.55555555555556,0.5184523809523809
3.0,5.1,40.0,90.0,0.5184523809523809
3.0,5.311111111111111,10.0,41.0,0.6351190476190477
3.0,5.311111111111111,10.0,46.44444444444444,0.6327380952380953
3.0,5.311111111111111,10.0,51.888888888888886,0.630654761904762
3.0,5.311111111111111,10.0,57.333333333333336,0.6288690476190477
3.0,5.311111111111111,10.0,62.77777777777778,0.6276785714285714
3.0,5.311111111111111,10.0,68.22222222222223,0.6270833333333333
3.0,5.311111111111111,10.0,73.66666666666667,0.6255952380952381
3.0,5.311111111111111,10.0,79.11111111111111,0.6244047619047619
3.0,5.311111111111111,10.0,84.55555555555556,0.6235119047619048
3.0,5.311111111111111,10.0,90.0,0.6220238095238096
3.0,5.311111111111111,13.333333333333334,41.0,0.5610119047619048
3.0,5.311111111111111,13.333333333333334,46.44444444444444,0.5592261904761905
3.0,5.311111111111111,13.333333333333334,51.888888888888886,0.5589285714285714
3.0,5.311111111111111,13.333333333333334,57.333333333333336,0.5574404761904762
3.0,5.311111111111111,13.333333333333334,62.77777777777778,0.5577380952380953
3.0,5.311111111111111,13.333333333333334,68.22222222222223,0.5568452380952381
3.0,5.311111111111111,13.333333333333334,73.66666666666667,0.555952380952381
3.0,5.311111111111111,13.333333333333334,79.11111111111111,0.5553571428571429
3.0,5.311111111111111,13.333333333333334,84.55555555555556,0.5544642857142857
3.0,5.311111111111111,13.333333333333334,90.0,0.5544642857142857
3.0,5.311111111111111,16.666666666666668,41.0,0.5053571428571428
3.0,5.311111111111111,16.666666666666668,46.44444444444444,0.5059523809523809
3.0,5.311111111111111,16.666666666666668,51.888888888888886,0.5056547619047619
3.0,5.311111111111111,16.666666666666668,57.333333333333336,0.5053571428571428
3.0,5.311111111111111,16.666666666666668,62.77777777777778,0.5053571428571428
3.0,5.311111111111111,16.666666666666668,68.22222222222223,0.5050595238095238
3.0,5.311111111111111,16.666666666666668,73.66666666666667,0.5047619047619047
3.0,5.311111111111111,16.666666666666668,79.11111111111111,0.5047619047619047
3.0,5.311111111111111,16.666666666666668,84.55555555555556,0.5047619047619047
3.0,5.311111111111111,16.666666666666668,90.0,0.5041666666666667
3.0,5.311111111111111,20.0,41.0,0.4842261904761905
3.0,5.311111111111111,20.0,46.44444444444444,0.4842261904761905
3.0,5.311111111111111,20.0,51.888888888888886,0.4842261904761905
3.0,5.311111111111111,20.0,57.333333333333336,0.48392857142857143
3.0,5.311111111111111,20.0,62.77777777777778,0.48392857142857143
3.0,5.311111111111111,20.0,68.22222222222223,0.4836309523809524
3.0,5.311111111111111,20.0,73.66666666666667,0.4836309523809524
3.0,5.311111111111111,20.0,79.11111111111111,0.4836309523809524
3.0,5.311111111111111,20.0,84.55555555555556,0.4836309523809524
3.0,5.311111111111111,20.0,90.0,0.4836309523809524
3.0,5.311111111111111,23.333333333333336,41.0,0.4837797619047619
3.0,5.311111111111111,23.333333333333336,46.44444444444444,0.4837797619047619
3.0,5.311111111111111,23.333333333333336,51.888888888888886,0.4837797619047619
3.0,5.311111111111111,23.333333333333336,57.333333333333336,0.4837797619047619
3.0,5.311111111111111,23.333333333333336,62.77777777777778,0.4837797619047619
3.0,5.311111111111111,23.333333333333336,68.22222222222223,0.4837797619047619
3.0,5.311111111111111,23.333333333333336,73.66666666666667,0.4837797619047619
3.0,5.311111111111111,23.333333333333336,79.11111111111111,0.4837797619047619
3.0,5.311111111111111,23.333333333333336,84.55555555555556,0.4837797619047619
3.0,5.311111111111111,23.333333333333336,90.0,0.48407738095238095
3.0,5.311111111111111,26.666666666666668,41.0,0.4837797619047619
3.0,5.311111111111111,26.666666666666668,46.44444444444444,0.4837797619047619
3.0,5.311111111111111,26.666666666666668,51.888888888888886,0.4837797619047619
3.0,5.311111111111111,26.666666666666668,57.333333333333336,0.4837797619047619
3.0,5.311111111111111,26.666666666666668,62.77777777777778,0.4837797619047619
3.0,5.311111111111111,26.666666666666668,68.22222222222223,0.48407738095238095
3.0,5.311111111111111,26.666666666666668,73.66666666666667,0.48407738095238095
3.0,5.311111111111111,26.666666666666668,79.11111111111111,0.48407738095238095
3.0,5.311111111111111,26.666666666666668,84.55555555555556,0.48407738095238095
3.0,5.311111111111111,26.666666666666668,90.0,0.48407738095238095
3.0,5.311111111111111,30.0,41.0,0.4837797619047619
3.0,5.311111111111111,30.0,46.44444444444444,0.4837797619047619
3.0,5.311111111111111,30.0,51.888888888888886,0.48407738095238095
3.0,5.311111111111111,30.0,57.333333333333336,0.48407738095238095
3.0,5.311111111111111,30.0,62.77777777777778,0.48407738095238095
3.0,5.311111111111111,30.0,68.22222222222223,0.48407738095238095
3.0,5.311111111111111,30.0,73.66666666666667,0.48407738095238095
3.0,5.311111111111111,30.0,79.11111111111111,0.48407738095238095
3.0,5.311111111111111,30.0,84.55555555555556,0.48407738095238095
3.0,5.311111111111111,30.0,90.0,0.48407738095238095
3.0,5.311111111111111,33.333333333333336,41.0,0.4889880952380952
3.0,5.311111111111111,33.333333333333336,46.44444444444444,0.4889880952380952
3.0,5.311111111111111,33.333333333333336,51.888888888888886,0.4889880952380952
3.0,5.311111111111111,33.333333333333336,57.333333333333336,0.4889880952380952
3.0,5.311111111111111,33.333333333333336,62.77777777777778,0.4889880952380952
3.0,5.311111111111111,33.333333333333336,68.22222222222223,0.4889880952380952
3.0,5.311111111111111,33.333333333333336,73.66666666666667,0.4889880952380952
3.0,5.311111111111111,33.333333333333336,79.11111111111111,0.4889880952380952
3.0,5.311111111111111,33.333333333333336,84.55555555555556,0.4889880952380952
3.0,5.311111111111111,33.333333333333336,90.0,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,41.0,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,46.44444444444444,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,51.888888888888886,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,57.333333333333336,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,62.77777777777778,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,68.22222222222223,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,73.66666666666667,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,79.11111111111111,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,84.55555555555556,0.4889880952380952
3.0,5.311111111111111,36.66666666666667,90.0,0.4889880952380952
3.0,5.311111111111111,40.0,41.0,0.4889880952380952
3.0,5.311111111111111,40.0,46.44444444444444,0.4889880952380952
3.0,5.311111111111111,40.0,51.888888888888886,0.4889880952380952
3.0,5.311111111111111,40.0,57.333333333333336,0.4889880952380952
3.0,5.311111111111111,40.0,62.77777777777778,0.4889880952380952
3.0,5.311111111111111,40.0,68.22222222222223,0.4889880952380952
3.0,5.311111111111111,40.0,73.66666666666667,0.4889880952380952
3.0,5.311111111111111,40.0,79.11111111111111,0.4889880952380952
3.0,5.311111111111111,40.0,84.55555555555556,0.4889880952380952
3.0,5.311111111111111,40.0,90.0,0.4889880952380952
3.0,5.522222222222222,10.0,41.0,0.6212797619047619
3.0,5.522222222222222,10.0,46.44444444444444,0.6188988095238096
3.0,5.522222222222222,10.0,51.888888888888886,0.6147321428571428
3.0,5.522222222222222,10.0,57.333333333333336,0.6120535714285714
3.0,5.522222222222222,10.0,62.77777777777778,0.6084821428571429
3.0,5.522222222222222,10.0,68.22222222222223,0.6046130952380953
3.0,5.522222222222222,10.0,73.66666666666667,0.6037202380952381
3.0,5.522222222222222,10.0,79.11111111111111,0.603125
3.0,5.522222222222222,10.0,84.55555555555556,0.6019345238095238
3.0,5.522222222222222,10.0,90.0,0.6010416666666667
3.0,5.522222222222222,13.333333333333334,41.0,0.5458333333333334
3.0,5.522222222222222,13.333333333333334,46.44444444444444,0.5440476190476191
3.0,5.522222222222222,13.333333333333334,51.888888888888886,0.5410714285714285
3.0,5.522222222222222,13.333333333333334,57.333333333333336,0.5392857142857144
3.0,5.522222222222222,13.333333333333334,62.77777777777778,0.5380952380952381
3.0,5.522222222222222,13.333333333333334,68.22222222222223,0.5380952380952381
3.0,5.522222222222222,13.333333333333334,73.66666666666667,0.5377976190476191
3.0,5.522222222222222,13.333333333333334,79.11111111111111,0.5377976190476191
3.0,5.522222222222222,13.333333333333334,84.55555555555556,0.537202380952381
3.0,5.522222222222222,13.333333333333334,90.0,0.5375000000000001
3.0,5.522222222222222,16.666666666666668,41.0,0.48988095238095236
3.0,5.522222222222222,16.666666666666668,46.44444444444444,0.4901785714285714
3.0,5.522222222222222,16.666666666666668,51.888888888888886,0.48988095238095236
3.0,5.522222222222222,16.666666666666668,57.333333333333336,0.48928571428571427
3.0,5.522222222222222,16.666666666666668,62.77777777777778,0.4889880952380952
3.0,5.522222222222222,16.666666666666668,68.22222222222223,0.48898809523809517
3.0,5.522222222222222,16.666666666666668,73.66666666666667,0.4883928571428571
3.0,5.522222222222222,16.666666666666668,79.11111111111111,0.4883928571428571
3.0,5.522222222222222,16.666666666666668,84.55555555555556,0.487797619047619
3.0,5.522222222222222,16.666666666666668,90.0,0.487797619047619
3.0,5.522222222222222,20.0,41.0,0.47113095238095243
3.0,5.522222222222222,20.0,46.44444444444444,0.47113095238095243
3.0,5.522222222222222,20.0,51.888888888888886,0.47023809523809523
3.0,5.522222222222222,20.0,57.333333333333336,0.46964285714285714
3.0,5.522222222222222,20.0,62.77777777777778,0.46964285714285714
3.0,5.522222222222222,20.0,68.22222222222223,0.4699404761904762
3.0,5.522222222222222,20.0,73.66666666666667,0.46964285714285714
3.0,5.522222222222222,20.0,79.11111111111111,0.4699404761904762
3.0,5.522222222222222,20.0,84.55555555555556,0.4699404761904762
3.0,5.522222222222222,20.0,90.0,0.4699404761904762
3.0,5.522222222222222,23.333333333333336,41.0,0.4703869047619048
3.0,5.522222222222222,23.333333333333336,46.44444444444444,0.4703869047619048
3.0,5.522222222222222,23.333333333333336,51.888888888888886,0.4703869047619048
3.0,5.522222222222222,23.333333333333336,57.333333333333336,0.4703869047619048
3.0,5.522222222222222,23.333333333333336,62.77777777777778,0.4703869047619048
3.0,5.522222222222222,23.333333333333336,68.22222222222223,0.47068452380952386
3.0,5.522222222222222,23.333333333333336,73.66666666666667,0.47068452380952386
3.0,5.522222222222222,23.333333333333336,79.11111111111111,0.47068452380952386
3.0,5.522222222222222,23.333333333333336,84.55555555555556,0.47068452380952386
3.0,5.522222222222222,23.333333333333336,90.0,0.47068452380952386
3.0,5.522222222222222,26.666666666666668,41.0,0.4703869047619048
3.0,5.522222222222222,26.666666666666668,46.44444444444444,0.4703869047619048
3.0,5.522222222222222,26.666666666666668,51.888888888888886,0.4703869047619048
3.0,5.522222222222222,26.666666666666668,57.333333333333336,0.47068452380952386
3.0,5.522222222222222,26.666666666666668,62.77777777777778,0.47068452380952386
3.0,5.522222222222222,26.666666666666668,68.22222222222223,0.47068452380952386
3.0,5.522222222222222,26.666666666666668,73.66666666666667,0.47068452380952386
3.0,5.522222222222222,26.666666666666668,79.11111111111111,0.47068452380952386
3.0,5.522222222222222,26.666666666666668,84.55555555555556,0.47068452380952386
3.0,5.522222222222222,26.666666666666668,90.0,0.47068452380952386
3.0,5.522222222222222,30.0,41.0,0.4703869047619048
3.0,5.522222222222222,30.0,46.44444444444444,0.47068452380952386
3.0,5.522222222222222,30.0,51.888888888888886,0.47068452380952386
3.0,5.522222222222222,30.0,57.333333333333336,0.47068452380952386
3.0,5.522222222222222,30.0,62.77777777777778,0.47068452380952386
3.0,5.522222222222222,30.0,68.22222222222223,0.4709821428571429
3.0,5.522222222222222,30.0,73.66666666666667,0.4709821428571429
3.0,5.522222222222222,30.0,79.11111111111111,0.4709821428571429
3.0,5.522222222222222,30.0,84.55555555555556,0.4709821428571429
3.0,5.522222222222222,30.0,90.0,0.4709821428571429
3.0,5.522222222222222,33.333333333333336,41.0,0.47589285714285723
3.0,5.522222222222222,33.333333333333336,46.44444444444444,0.47589285714285723
3.0,5.522222222222222,33.333333333333336,51.888888888888886,0.47589285714285723
3.0,5.522222222222222,33.333333333333336,57.333333333333336,0.47589285714285723
3.0,5.522222222222222,33.333333333333336,62.77777777777778,0.47589285714285723
3.0,5.522222222222222,33.333333333333336,68.22222222222223,0.47589285714285723
3.0,5.522222222222222,33.333333333333336,73.66666666666667,0.47589285714285723
3.0,5.522222222222222,33.333333333333336,79.11111111111111,0.47589285714285723
3.0,5.522222222222222,33.333333333333336,84.55555555555556,0.47589285714285723
3.0,5.522222222222222,33.333333333333336,90.0,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,41.0,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,46.44444444444444,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,51.888888888888886,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,57.333333333333336,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,62.77777777777778,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,68.22222222222223,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,73.66666666666667,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,79.11111111111111,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,84.55555555555556,0.47589285714285723
3.0,5.522222222222222,36.66666666666667,90.0,0.47589285714285723
3.0,5.522222222222222,40.0,41.0,0.47589285714285723
3.0,5.522222222222222,40.0,46.44444444444444,0.47589285714285723
3.0,5.522222222222222,40.0,51.888888888888886,0.47589285714285723
3.0,5.522222222222222,40.0,57.333333333333336,0.47589285714285723
3.0,5.522222222222222,40.0,62.77777777777778,0.47589285714285723
3.0,5.522222222222222,40.0,68.22222222222223,0.47589285714285723
3.0,5.522222222222222,40.0,73.66666666666667,0.47589285714285723
3.0,5.522222222222222,40.0,79.11111111111111,0.47589285714285723
3.0,5.522222222222222,40.0,84.55555555555556,0.47589285714285723
3.0,5.522222222222222,40.0,90.0,0.47589285714285723
3.0,5.733333333333333,10.0,41.0,0.5669642857142858
3.0,5.733333333333333,10.0,46.44444444444444,0.5577380952380953
3.0,5.733333333333333,10.0,51.888888888888886,0.549702380952381
3.0,5.733333333333333,10.0,57.333333333333336,0.5428571428571428
3.0,5.733333333333333,10.0,62.77777777777778,0.5395833333333333
3.0,5.733333333333333,10.0,68.22222222222223,0.5345238095238095
3.0,5.733333333333333,10.0,73.66666666666667,0.5300595238095238
3.0,5.733333333333333,10.0,79.11111111111111,0.524702380952381
3.0,5.733333333333333,10.0,84.55555555555556,0.5172619047619047
3.0,5.733333333333333,10.0,90.0,0.5122023809523809
3.0,5.733333333333333,13.333333333333334,41.0,0.48139880952380953
3.0,5.733333333333333,13.333333333333334,46.44444444444444,0.47604166666666664
3.0,5.733333333333333,13.333333333333334,51.888888888888886,0.46860119047619053
3.0,5.733333333333333,13.333333333333334,57.333333333333336,0.46681547619047625
3.0,5.733333333333333,13.333333333333334,62.77777777777778,0.46294642857142865
3.0,5.733333333333333,13.333333333333334,68.22222222222223,0.458779761904762
3.0,5.733333333333333,13.333333333333334,73.66666666666667,0.45372023809523815
3.0,5.733333333333333,13.333333333333334,79.11111111111111,0.4507440476190476
3.0,5.733333333333333,13.333333333333334,84.55555555555556,0.4480654761904762
3.0,5.733333333333333,13.333333333333334,90.0,0.44568452380952384
3.0,5.733333333333333,16.666666666666668,41.0,0.4044642857142857
3.0,5.733333333333333,16.666666666666668,46.44444444444444,0.40327380952380953
3.0,5.733333333333333,16.666666666666668,51.888888888888886,0.4023809523809524
3.0,5.733333333333333,16.666666666666668,57.333333333333336,0.40148809523809526
3.0,5.733333333333333,16.666666666666668,62.77777777777778,0.40089285714285716
3.0,5.733333333333333,16.666666666666668,68.22222222222223,0.4014880952380952
3.0,5.733333333333333,16.666666666666668,73.66666666666667,0.4008928571428571
3.0,5.733333333333333,16.666666666666668,79.11111111111111,0.39999999999999997
3.0,5.733333333333333,16.666666666666668,84.55555555555556,0.3988095238095238
3.0,5.733333333333333,16.666666666666668,90.0,0.3982142857142857
3.0,5.733333333333333,20.0,41.0,0.3898809523809524
3.0,5.733333333333333,20.0,46.44444444444444,0.39017857142857143
3.0,5.733333333333333,20.0,51.888888888888886,0.38958333333333334
3.0,5.733333333333333,20.0,57.333333333333336,0.3892857142857143
3.0,5.733333333333333,20.0,62.77777777777778,0.38809523809523805
3.0,5.733333333333333,20.0,68.22222222222223,0.387797619047619
3.0,5.733333333333333,20.0,73.66666666666667,0.3872023809523809
3.0,5.733333333333333,20.0,79.11111111111111,0.38690476190476186
3.0,5.733333333333333,20.0,84.55555555555556,0.38690476190476186
3.0,5.733333333333333,20.0,90.0,0.38690476190476186
3.0,5.733333333333333,23.333333333333336,41.0,0.3869047619047619
3.0,5.733333333333333,23.333333333333336,46.44444444444444,0.3869047619047619
3.0,5.733333333333333,23.333333333333336,51.888888888888886,0.3869047619047619
3.0,5.733333333333333,23.333333333333336,57.333333333333336,0.38720238095238096
3.0,5.733333333333333,23.333333333333336,62.77777777777778,0.38720238095238096
3.0,5.733333333333333,23.333333333333336,68.22222222222223,0.38720238095238096
3.0,5.733333333333333,23.333333333333336,73.66666666666667,0.38720238095238096
3.0,5.733333333333333,23.333333333333336,79.11111111111111,0.38720238095238096
3.0,5.733333333333333,23.333333333333336,84.55555555555556,0.38720238095238096
3.0,5.733333333333333,23.333333333333336,90.0,0.3875
3.0,5.733333333333333,26.666666666666668,41.0,0.3869047619047619
3.0,5.733333333333333,26.666666666666668,46.44444444444444,0.3869047619047619
3.0,5.733333333333333,26.666666666666668,51.888888888888886,0.38720238095238096
3.0,5.733333333333333,26.666666666666668,57.333333333333336,0.38720238095238096
3.0,5.733333333333333,26.666666666666668,62.77777777777778,0.38720238095238096
3.0,5.733333333333333,26.666666666666668,68.22222222222223,0.38720238095238096
3.0,5.733333333333333,26.666666666666668,73.66666666666667,0.3875
3.0,5.733333333333333,26.666666666666668,79.11111111111111,0.3875
3.0,5.733333333333333,26.666666666666668,84.55555555555556,0.3875
3.0,5.733333333333333,26.666666666666668,90.0,0.3875
3.0,5.733333333333333,30.0,41.0,0.38720238095238096
3.0,5.733333333333333,30.0,46.44444444444444,0.38720238095238096
3.0,5.733333333333333,30.0,51.888888888888886,0.3875
3.0,5.733333333333333,30.0,57.333333333333336,0.3875
3.0,5.733333333333333,30.0,62.77777777777778,0.38779761904761906
3.0,5.733333333333333,30.0,68.22222222222223,0.38779761904761906
3.0,5.733333333333333,30.0,73.66666666666667,0.38779761904761906
3.0,5.733333333333333,30.0,79.11111111111111,0.38779761904761906
3.0,5.733333333333333,30.0,84.55555555555556,0.38779761904761906
3.0,5.733333333333333,30.0,90.0,0.38779761904761906
3.0,5.733333333333333,33.333333333333336,41.0,0.3930059523809524
3.0,5.733333333333333,33.333333333333336,46.44444444444444,0.3930059523809524
3.0,5.733333333333333,33.333333333333336,51.888888888888886,0.3930059523809524
3.0,5.733333333333333,33.333333333333336,57.333333333333336,0.3930059523809524
3.0,5.733333333333333,33.333333333333336,62.77777777777778,0.3930059523809524
3.0,5.733333333333333,33.333333333333336,68.22222222222223,0.3930059523809524
3.0,5.733333333333333,33.333333333333336,73.66666666666667,0.3930059523809524
3.0,5.733333333333333,33.333333333333336,79.11111111111111,0.3930059523809524
3.0,5.733333333333333,33.333333333333336,84.55555555555556,0.3930059523809524
3.0,5.733333333333333,33.333333333333336,90.0,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,41.0,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,46.44444444444444,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,51.888888888888886,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,57.333333333333336,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,62.77777777777778,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,68.22222222222223,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,73.66666666666667,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,79.11111111111111,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,84.55555555555556,0.3930059523809524
3.0,5.733333333333333,36.66666666666667,90.0,0.3930059523809524
3.0,5.733333333333333,40.0,41.0,0.3930059523809524
3.0,5.733333333333333,40.0,46.44444444444444,0.3930059523809524
3.0,5.733333333333333,40.0,51.888888888888886,0.3930059523809524
3.0,5.733333333333333,40.0,57.333333333333336,0.3930059523809524
3.0,5.733333333333333,40.0,62.77777777777778,0.3930059523809524
3.0,5.733333333333333,40.0,68.22222222222223,0.3930059523809524
3.0,5.733333333333333,40.0,73.66666666666667,0.3930059523809524
3.0,5.733333333333333,40.0,79.11111111111111,0.3930059523809524
3.0,5.733333333333333,40.0,84.55555555555556,0.3930059523809524
3.0,5.733333333333333,40.0,90.0,0.3930059523809524
3.0,5.944444444444445,10.0,41.0,0.5267857142857144
3.0,5.944444444444445,10.0,46.44444444444444,0.5139880952380953
3.0,5.944444444444445,10.0,51.888888888888886,0.49910714285714286
3.0,5.944444444444445,10.0,57.333333333333336,0.48839285714285713
3.0,5.944444444444445,10.0,62.77777777777778,0.475297619047619
3.0,5.944444444444445,10.0,68.22222222222223,0.4693452380952381
3.0,5.944444444444445,10.0,73.66666666666667,0.45952380952380956
3.0,5.944444444444445,10.0,79.11111111111111,0.45386904761904767
3.0,5.944444444444445,10.0,84.55555555555556,0.4473214285714286
3.0,5.944444444444445,10.0,90.0,0.44226190476190474
3.0,5.944444444444445,13.333333333333334,41.0,0.44732142857142865
3.0,5.944444444444445,13.333333333333334,46.44444444444444,0.43809523809523815
3.0,5.944444444444445,13.333333333333334,51.888888888888886,0.43125
3.0,5.944444444444445,13.333333333333334,57.333333333333336,0.42321428571428577
3.0,5.944444444444445,13.333333333333334,62.77777777777778,0.41875
3.0,5.944444444444445,13.333333333333334,68.22222222222223,0.41190476190476194
